Barcode,Product_Name,Category,Sugar_g_per_100g,Fat_g_per_100g,Sodium_mg_per_100g,Protein_g_per_100g,Additives,Ingredient_Text,Ingredient_Sentiment,Health_Score,Health_Label
8902144923567,OatCrunch Cookies,Snack,10.9,23.0,657,5.9,E500,"turmeric, chia, glucose, cumin, whole grain, whey protein",Healthy,44,Unhealthy
8907468405444,Horlicks Classic Malt,Beverage,40.1,1.9,65,0.8,E150d,"protein, corn syrup, artificial flavor, honey, cumin, green gram",Unhealthy,33,Unhealthy
8907056561559,HealthyNut Mix,Snack,12.1,19.8,309,5.5,None,"natural, protein, emulsifier, brown rice, fiber",Healthy,66,Moderate
8908405600334,Maggi Masala Noodles,Snack,0.2,18.7,367,5.0,E102,"barley, invert sugar, maltodextrin, almonds, palm oil, garlic, millets",Healthy,71,Moderate
8907354930741,BrownBread Slice,Breakfast,15.3,2.8,375,9.3,E220,"artificial flavor, vitamin, artificial color",Unhealthy,72,Moderate
8907744987802,Kellogg's Corn Flakes,Breakfast,14.6,5.1,61,6.0,E202,"garlic, hing, almonds, corn syrup, glucose, green gram, cardamom",Healthy,87,Healthy
8903131571722,Lays Classic Salted,Snack,19.4,27.8,188,21.5,E150d,"refined oil, salt, artificial color, almonds, stabilizer, tamarind, hing",Unhealthy,78,Moderate
8901649086872,ZeroSugar Soda,Beverage,74.9,0.0,66,5.9,E202,"coriander, vitamin, ragi, invert sugar, flaxseed, peanuts, millets",Healthy,13,Unhealthy
8905312976403,OatCrunch Cookies,Snack,0.0,20.6,308,1.7,E100,"artificial flavor, invert sugar, walnuts",Unhealthy,60,Moderate
8907816936234,PowerBite Protein Bar,Snack,5.9,7.2,341,10.6,E110,"natural, invert sugar, fructose, stabilizer, clove, whey protein, hing, cumin",Unhealthy,82,Healthy
8901275251351,SodaPop Drink,Beverage,76.0,0.8,116,1.1,E220,"cumin, preservative, peanuts, flaxseed, green gram",Healthy,0,Unhealthy
8907452389180,Haldiram Bhujia,Snack,0.1,17.3,447,2.9,None,"corn syrup, walnuts, fructose, ragi, chia, quinoa",Unhealthy,63,Moderate
8900496068142,SodaPop Drink,Beverage,65.0,1.1,79,1.9,None,"ragi, peanuts, invert sugar",Healthy,19,Unhealthy
8904938899793,Granola Delight,Breakfast,24.6,5.8,249,6.5,E150d,"cumin, corn syrup, sugar, millets, tamarind",Unhealthy,54,Moderate
8900287502679,Kurkure Masala Munch,Snack,13.3,28.9,205,1.0,E120,"oats, salt, palm oil, fructose, whole grain, glucose, protein",Unhealthy,37,Unhealthy
8901346695548,Saffola Oats,Breakfast,25.6,6.0,168,6.6,E500,"invert sugar, garlic, peanuts, cardamom, black pepper, flaxseed",Healthy,68,Moderate
8902707206170,Horlicks Classic Malt,Beverage,63.8,0.0,11,0.5,E120,"walnuts, salt, turmeric, cumin, brown rice, hing",Healthy,17,Unhealthy
8904753067725,Bournvita Health Drink,Beverage,48.9,0.0,10,0.0,E202,"palm oil, salt, chia, tamarind, cardamom, garlic, refined oil",Unhealthy,27,Unhealthy
8903945618367,Too Yumm Multigrain Chips,Snack,30.8,20.9,446,7.5,E150d,"jaggery, maltodextrin, preservative, coriander, artificial flavor",Unhealthy,23,Unhealthy
8905830502702,Saffola Oats,Breakfast,5.3,2.0,389,5.2,E100,"vitamin, tamarind, ginger, artificial color, coriander, trans fat, walnuts",Unhealthy,76,Moderate
8906244714904,Oreo Vanilla,Snack,0.0,16.1,346,6.4,E100,"emulsifier, whey protein, turmeric, green gram",Healthy,81,Healthy
8908887049590,ChocoBite Energy Bar,Snack,7.3,17.4,242,24.2,E102,"barley, clove, walnuts, artificial flavor, oats, tamarind, whey protein",Healthy,100,Healthy
8905668357101,Oreo Vanilla,Snack,10.0,19.5,585,1.0,E120,"fiber, salt, whey protein, walnuts, vitamin, black pepper, honey",Healthy,40,Unhealthy
8904281747416,Yakult Probiotic,Beverage,61.6,1.7,39,2.3,None,"ragi, invert sugar, chia, green gram, cumin, black pepper",Healthy,25,Unhealthy
8906161312669,Amul Lassi,Beverage,41.5,1.5,176,1.9,E211,"maltodextrin, tamarind, turmeric, flaxseed",Unhealthy,29,Unhealthy
8904669044070,SodaPop Drink,Beverage,21.7,1.4,49,15.0,E200,"invert sugar, corn syrup, oats, brown rice, quinoa, maltodextrin, tamarind",Unhealthy,95,Healthy
8902480553506,ZeroSugar Soda,Beverage,20.5,0.0,57,0.0,E200,"natural, fiber, corn syrup, sugar, honey, invert sugar, refined oil",Unhealthy,62,Moderate
8903416121704,Oreo Vanilla,Snack,17.3,19.3,355,8.3,E500,"honey, trans fat, jaggery, turmeric, artificial flavor, sugar, fructose, artificial color, quinoa",Unhealthy,52,Moderate
8908172740347,Sunfeast Dark Fantasy,Snack,2.1,14.4,512,24.9,E500,"stabilizer, black pepper, whole grain",Unhealthy,100,Healthy
8903299064655,BrownBread Slice,Breakfast,13.6,9.6,366,7.6,None,"chia, turmeric, glucose, ginger, maltodextrin, cardamom",Unhealthy,68,Moderate
8900666111292,Kellogg's Muesli,Breakfast,20.6,1.6,70,8.6,E120,"millets, corn syrup, fructose",Unhealthy,80,Healthy
8907225659053,Mother Dairy Dahi,Beverage,45.1,2.4,124,0.0,E211,"hing, garlic, sugar, fiber, protein, invert sugar",Healthy,29,Unhealthy
8906875319146,Bingo Tedhe Medhe,Snack,0.8,13.8,647,2.8,E220,"invert sugar, ragi, hing, maltodextrin, refined oil",Unhealthy,51,Moderate
8906611257257,Granola Delight,Breakfast,25.7,9.0,146,3.4,E150d,"sugar, whey protein, corn syrup",Unhealthy,47,Unhealthy
8907426254713,PowerBite Protein Bar,Snack,10.4,5.0,487,1.0,E110,"glucose, palm oil, salt, natural, invert sugar, fiber",Unhealthy,48,Unhealthy
8904224473478,PowerBite Protein Bar,Snack,17.4,13.2,538,5.5,E211,"stabilizer, millets, coriander, artificial flavor, whey protein",Unhealthy,39,Unhealthy
8905104325122,Yakult Probiotic,Beverage,83.5,1.4,56,0.0,E211,"ginger, stabilizer, fiber, brown rice, green gram",Healthy,0,Unhealthy
8907782447002,ChocoBite Energy Bar,Snack,16.1,11.5,490,3.3,E102,"walnuts, jaggery, palm oil, artificial color, invert sugar, oats, garlic, natural",Unhealthy,39,Unhealthy
8908670031206,Paper Boat Jaljeera,Beverage,58.1,0.6,118,0.0,E220,"sugar, glucose, salt, barley",Unhealthy,9,Unhealthy
8906721792359,Kellogg's Muesli,Breakfast,15.4,0.8,251,3.9,E120,"artificial color, stabilizer, tamarind, vitamin, hing",Unhealthy,68,Moderate
8902278993165,Lays Classic Salted,Snack,33.8,20.2,537,7.2,E150d,"stabilizer, almonds, preservative, green gram, emulsifier, ragi, corn syrup",Unhealthy,15,Unhealthy
8904701035272,Paper Boat Jaljeera,Beverage,43.3,0.0,106,11.3,E150d,"stabilizer, whole grain, walnuts, chia, protein",Healthy,62,Moderate
8903901303237,Bingo Tedhe Medhe,Snack,10.7,16.7,276,10.1,E150d,"maltodextrin, invert sugar, preservative, refined oil, black pepper",Unhealthy,68,Moderate
8901060914484,Lays Classic Salted,Snack,3.2,34.8,128,3.1,E330,"ragi, flaxseed, fiber, corn syrup, oats, invert sugar, sugar, tamarind, protein",Healthy,62,Moderate
8901842777048,Too Yumm Multigrain Chips,Snack,12.4,9.7,80,7.0,E102,"whole grain, corn syrup, brown rice, sugar, hing, artificial color, quinoa",Unhealthy,75,Moderate
8900558249228,Haldiram Bhujia,Snack,8.4,22.1,375,3.0,E330,"artificial flavor, ragi, jaggery, preservative, artificial color",Unhealthy,47,Unhealthy
8903875487535,Lays Classic Salted,Snack,24.4,24.4,155,7.3,E120,"salt, preservative, green gram, whey protein, artificial color, ragi, stabilizer, emulsifier",Unhealthy,45,Unhealthy
8906096658131,Bournvita Health Drink,Beverage,0.0,0.0,65,2.7,E150d,"clove, flaxseed, glucose, trans fat, maltodextrin, stabilizer",Unhealthy,92,Healthy
8908588825818,Mother Dairy Dahi,Beverage,5.0,0.2,134,5.6,E200,"protein, green gram, brown rice, turmeric, preservative, ragi",Healthy,100,Healthy
8903544774172,Tropicana Orange,Beverage,37.6,0.9,101,1.8,E100,"whey protein, honey, almonds, refined oil, stabilizer, maltodextrin, emulsifier",Unhealthy,41,Unhealthy
8907687030663,Paper Boat Jaljeera,Beverage,59.0,0.4,39,0.0,None,"jaggery, vitamin, salt, turmeric",Healthy,24,Unhealthy
8907513503476,Saffola Oats,Breakfast,22.2,7.1,129,7.0,None,"glucose, preservative, brown rice, protein, artificial color, corn syrup",Unhealthy,70,Moderate
8900682863914,Quaker Oats,Breakfast,22.6,2.3,109,3.4,None,"corn syrup, stabilizer, walnuts, coriander",Unhealthy,67,Moderate
8902519851036,Amul Lassi,Beverage,45.6,3.2,77,0.0,None,"millets, sugar, brown rice, fiber, tamarind, clove, oats",Healthy,37,Unhealthy
8909385361952,Saffola Oats,Breakfast,15.8,8.4,403,4.2,E296,"brown rice, honey, hing, sugar, fructose",Unhealthy,53,Moderate
8905255998341,Bingo Tedhe Medhe,Snack,13.7,28.3,241,23.7,E500,"almonds, quinoa, oats, barley, salt, turmeric",Healthy,98,Healthy
8900285454688,Paper Boat Aam Panna,Beverage,15.3,0.4,31,0.3,E200,"artificial flavor, protein, glucose, jaggery, oats, hing, sugar",Unhealthy,70,Moderate
8900691558617,Parle-G Biscuits,Snack,36.6,16.2,402,9.3,E200,"sugar, vitamin, peanuts, artificial color, preservative, tamarind",Unhealthy,30,Unhealthy
8906473069492,Kurkure Masala Munch,Snack,18.3,17.8,191,5.7,None,"tamarind, sugar, natural, glucose, palm oil",Unhealthy,58,Moderate
8905847478020,SodaPop Drink,Beverage,40.0,0.0,121,7.2,E211,"fructose, natural, flaxseed, ginger, peanuts, fiber, whey protein, cumin",Healthy,56,Moderate
8901298037175,Kellogg's Corn Flakes,Breakfast,13.8,9.9,135,9.3,E100,"refined oil, almonds",Unhealthy,79,Moderate
8901641900064,Saffola Oats,Breakfast,17.1,4.9,361,7.9,E120,"walnuts, palm oil, peanuts, black pepper, whey protein, preservative, trans fat, clove",Unhealthy,65,Moderate
8907053707353,Too Yumm Multigrain Chips,Snack,19.3,19.2,416,5.5,E120,"cardamom, quinoa, clove, cumin, sugar",Unhealthy,40,Unhealthy
8906143917816,Paper Boat Aam Panna,Beverage,0.0,1.9,66,0.0,E150d,"vitamin, refined oil, salt, ginger, ragi, hing",Unhealthy,83,Healthy
8901095675196,Horlicks Classic Malt,Beverage,22.4,0.8,196,8.6,E202,"green gram, artificial flavor, ginger, fiber, jaggery, chia",Healthy,80,Healthy
8904771551205,Tropicana Orange,Beverage,34.5,2.5,65,0.1,E102,"whole grain, invert sugar, palm oil, vitamin, natural",Healthy,46,Unhealthy
8907883886108,SodaPop Drink,Beverage,32.1,0.7,75,2.0,E500,"millets, trans fat, corn syrup, fructose, invert sugar, sugar",Unhealthy,50,Moderate
8902525256020,Parle-G Biscuits,Snack,11.9,14.3,533,6.3,E211,"clove, palm oil, oats, turmeric, emulsifier, stabilizer, hing",Unhealthy,47,Unhealthy
8900827707001,EnergyPlus Drink,Beverage,2.4,0.5,65,11.6,E100,"trans fat, salt, ginger, barley, tamarind, brown rice",Unhealthy,100,Healthy
8909288823703,HealthyNut Mix,Snack,3.7,26.3,299,3.7,E200,"ragi, almonds, green gram, black pepper, preservative, cardamom",Healthy,62,Moderate
8909791819941,Paper Boat Jaljeera,Beverage,100.0,1.7,10,0.0,None,"hing, clove, invert sugar, honey, ragi, garlic",Healthy,0,Unhealthy
8907529203620,HealthyNut Mix,Snack,7.4,18.8,365,1.0,None,"palm oil, salt, sugar, corn syrup, millets, fructose, whole grain",Unhealthy,51,Moderate
8903233203767,Parle-G Biscuits,Snack,8.7,6.0,350,6.5,E330,"vitamin, trans fat, turmeric, salt, hing",Unhealthy,72,Moderate
8903582306074,Sunfeast Dark Fantasy,Snack,25.3,19.5,621,7.9,E202,"whole grain, turmeric, salt, glucose, walnuts, green gram, preservative",Unhealthy,27,Unhealthy
8903952751605,Bournvita Health Drink,Beverage,68.0,3.7,74,0.0,E150d,"artificial flavor, protein, millets, corn syrup, emulsifier",Unhealthy,0,Unhealthy
8904341468390,OatCrunch Cookies,Snack,5.9,26.4,388,6.1,None,"honey, corn syrup, jaggery, clove, barley, refined oil",Healthy,65,Moderate
8909372659177,Sunfeast Dark Fantasy,Snack,2.1,14.3,148,4.3,E220,"vitamin, fructose, barley, hing, artificial color",Unhealthy,77,Moderate
8904991096751,Oreo Vanilla,Snack,0.0,19.1,469,1.1,E100,"artificial color, oats, garlic",Unhealthy,52,Moderate
8903514966342,Kellogg's Muesli,Breakfast,22.6,3.4,30,9.1,E110,"flaxseed, artificial color, salt, emulsifier, honey, black pepper, maltodextrin",Unhealthy,76,Moderate
8907153836469,Kellogg's Corn Flakes,Breakfast,21.6,8.7,215,7.8,E500,"preservative, vitamin, barley, walnuts, oats, black pepper, palm oil, chia",Healthy,71,Moderate
8902985659207,BrownBread Slice,Breakfast,20.3,10.2,241,7.1,None,"maltodextrin, natural, barley, green gram, peanuts, trans fat",Unhealthy,64,Moderate
8908374127397,Too Yumm Multigrain Chips,Snack,13.2,28.6,326,5.5,E110,"black pepper, clove, turmeric, jaggery, millets, quinoa, stabilizer, vitamin",Healthy,47,Unhealthy
8905628330005,Bournvita Health Drink,Beverage,30.6,1.4,103,0.0,E220,"quinoa, emulsifier, garlic, black pepper",Unhealthy,45,Unhealthy
8904859060974,Saffola Oats,Breakfast,20.2,6.3,338,7.8,E102,"salt, ginger, emulsifier, tamarind, green gram, clove, whole grain",Healthy,66,Moderate
8909755905527,Sunfeast Dark Fantasy,Snack,10.3,23.2,520,19.4,E102,"artificial color, clove, artificial flavor, glucose, garlic, honey",Unhealthy,72,Moderate
8908985101962,Soy Protein Drink,Beverage,30.4,0.0,102,8.0,E220,"protein, fiber, clove, emulsifier, ragi, whole grain",Healthy,74,Moderate
8903915053688,Horlicks Classic Malt,Beverage,24.6,0.9,169,0.2,E202,"maltodextrin, jaggery, flaxseed, artificial flavor, fructose",Unhealthy,51,Moderate
8906598397696,Amul Lassi,Beverage,36.5,1.9,85,4.0,E220,"sugar, fiber, brown rice, almonds",Healthy,55,Moderate
8900739713002,Granola Delight,Breakfast,12.6,12.8,197,6.4,E120,"green gram, coriander, fructose, emulsifier, salt, vitamin, cardamom",Unhealthy,68,Moderate
8901446840220,Bingo Tedhe Medhe,Snack,0.0,10.7,395,12.4,E200,"preservative, whey protein, garlic, corn syrup, artificial flavor",Unhealthy,91,Healthy
8903008055883,Sunfeast Dark Fantasy,Snack,25.1,22.3,317,6.7,E102,"maltodextrin, palm oil, green gram, cumin",Unhealthy,34,Unhealthy
8903508458899,ChocoBite Energy Bar,Snack,6.5,25.5,336,6.6,E120,"millets, brown rice, salt, whey protein, almonds",Healthy,65,Moderate
8907225619386,Tropicana Orange,Beverage,8.7,1.1,50,2.2,E102,"green gram, salt, emulsifier, clove, artificial flavor, coriander",Healthy,87,Healthy
8908909305925,Paper Boat Jaljeera,Beverage,0.3,1.2,32,0.0,E296,"peanuts, protein, chia, quinoa, honey, sugar",Healthy,96,Healthy
8904597480640,Parle-G Biscuits,Snack,4.7,23.1,232,6.5,E500,"refined oil, corn syrup, artificial color, trans fat, honey, garlic",Unhealthy,66,Moderate
8906626456959,Paper Boat Jaljeera,Beverage,14.9,1.8,162,1.2,E120,"corn syrup, refined oil, artificial flavor, natural",Unhealthy,65,Moderate
8901199615329,Britannia Marie Gold,Snack,3.4,17.0,569,5.9,E330,"invert sugar, hing, artificial flavor, ginger, emulsifier, chia, maltodextrin, sugar",Unhealthy,56,Moderate
8906617357449,Kurkure Masala Munch,Snack,8.3,22.0,490,2.8,E100,"oats, palm oil, invert sugar, walnuts, salt, stabilizer, whey protein, chia, corn syrup",Unhealthy,41,Unhealthy
8909587920366,Haldiram Bhujia,Snack,10.5,13.1,259,3.9,E102,"ragi, natural, walnuts, emulsifier, turmeric, sugar, salt",Unhealthy,58,Moderate
8900332146915,Yakult Probiotic,Beverage,70.0,2.0,74,3.5,E202,"ginger, glucose, trans fat, natural, fructose",Unhealthy,3,Unhealthy
8903525563376,Baked Veggie Chips,Snack,17.9,23.3,488,3.4,E120,"chia, protein, preservative, invert sugar",Unhealthy,29,Unhealthy
8906438728093,Parle-G Biscuits,Snack,16.7,21.3,547,2.5,E296,"sugar, green gram, almonds, walnuts",Healthy,35,Unhealthy
8902762485067,HealthyNut Mix,Snack,21.9,25.0,423,3.3,E102,"honey, palm oil, turmeric, fructose, barley, millets",Healthy,30,Unhealthy
8908984791561,Horlicks Classic Malt,Beverage,68.0,0.0,40,2.7,E500,"cardamom, peanuts, quinoa, black pepper, jaggery, maltodextrin, trans fat, clove",Healthy,16,Unhealthy
8908125817077,Kurkure Masala Munch,Snack,5.2,15.9,92,6.8,E211,"preservative, maltodextrin, sugar, almonds, green gram, flaxseed",Unhealthy,77,Moderate
8901466197199,Haldiram Bhujia,Snack,3.1,17.5,309,4.6,E500,"corn syrup, glucose, barley, turmeric, brown rice",Unhealthy,66,Moderate
8907960244910,EnergyPlus Drink,Beverage,43.7,0.3,146,11.2,E296,"artificial flavor, maltodextrin, millets, peanuts, barley, flaxseed",Healthy,62,Moderate
8903522984615,Paper Boat Aam Panna,Beverage,100.0,0.0,172,0.0,E500,"clove, honey, oats, trans fat, artificial color",Unhealthy,0,Unhealthy
8909167886074,EnergyPlus Drink,Beverage,5.5,1.6,93,0.6,E500,"ginger, brown rice, artificial color, palm oil, artificial flavor, maltodextrin",Unhealthy,80,Healthy
8909995544722,Yakult Probiotic,Beverage,51.6,0.3,117,1.2,E500,"coriander, ginger, corn syrup, natural, preservative, clove",Unhealthy,21,Unhealthy
8905060084958,Yakult Probiotic,Beverage,0.8,3.3,47,0.4,E296,"whole grain, stabilizer, sugar, corn syrup, millets, honey, fructose",Unhealthy,86,Healthy
8907394589984,Bournvita Health Drink,Beverage,0.0,0.0,10,0.0,E330,"millets, sugar, peanuts, oats, trans fat, ginger, fructose",Unhealthy,91,Healthy
8906685683339,BrownBread Slice,Breakfast,32.4,5.5,84,4.8,E220,"refined oil, whole grain, chia, tamarind, salt, sugar, green gram, artificial flavor",Unhealthy,51,Moderate
8908761766643,PowerBite Protein Bar,Snack,33.6,19.9,392,2.9,E202,"fructose, cardamom, millets, whole grain, maltodextrin, sugar, salt, oats",Unhealthy,15,Unhealthy
8904012305007,SodaPop Drink,Beverage,53.0,0.0,82,1.2,E296,"whey protein, black pepper, palm oil, green gram",Healthy,29,Unhealthy
8905681358878,Real Mixed Fruit,Beverage,4.1,0.0,10,1.7,E202,"salt, emulsifier, quinoa, palm oil, artificial color, tamarind",Unhealthy,90,Healthy
8906190748580,Quaker Oats,Breakfast,14.0,9.0,480,9.8,E120,"barley, invert sugar, preservative, garlic, honey",Unhealthy,64,Moderate
8902740585232,Horlicks Classic Malt,Beverage,12.3,1.0,51,0.0,E100,"peanuts, hing, refined oil, green gram, clove",Healthy,80,Healthy
8907054754899,Saffola Oats,Breakfast,6.3,1.9,266,5.9,E202,"green gram, invert sugar, corn syrup, maltodextrin, oats, palm oil, glucose",Unhealthy,82,Healthy
8905241688592,Horlicks Classic Malt,Beverage,56.0,2.3,32,2.9,E102,"barley, corn syrup, glucose, vitamin",Unhealthy,19,Unhealthy
8905554475409,Kurkure Masala Munch,Snack,3.3,7.2,317,5.4,E296,"sugar, preservative, corn syrup, maltodextrin, green gram, vitamin, chia, whey protein",Healthy,85,Healthy
8903241220251,Bingo Tedhe Medhe,Snack,9.3,24.5,622,9.0,E296,"fructose, trans fat, sugar, invert sugar, quinoa, salt, oats, honey",Unhealthy,45,Unhealthy
8904109142858,Quaker Oats,Breakfast,11.3,6.4,86,5.4,E200,"ginger, sugar, oats, cumin, tamarind, almonds, emulsifier",Unhealthy,79,Moderate
8900239389242,Britannia Marie Gold,Snack,10.7,37.5,338,17.6,E110,"artificial flavor, millets, fiber, peanuts, cumin",Healthy,70,Moderate
8905042554954,Real Mixed Fruit,Beverage,57.4,1.1,128,3.6,E296,"preservative, protein, millets, garlic, invert sugar, hing",Unhealthy,18,Unhealthy
8902646630829,Maggi Masala Noodles,Snack,19.7,21.2,416,6.3,E200,"cumin, green gram, refined oil, black pepper, salt, jaggery, tamarind",Unhealthy,39,Unhealthy
8900202342708,Amul Toned Milk,Beverage,0.0,0.7,10,12.9,E296,"cumin, salt, coriander, barley, artificial color, sugar, fructose, millets",Unhealthy,100,Healthy
8908104506753,PowerBite Protein Bar,Snack,18.1,13.0,131,2.1,E150d,"ragi, whole grain, barley, natural, invert sugar",Healthy,58,Moderate
8909319540722,Amul Toned Milk,Beverage,36.9,2.6,141,3.7,E330,"coriander, turmeric, jaggery, artificial flavor, maltodextrin, chia",Unhealthy,43,Unhealthy
8907536749721,Bingo Tedhe Medhe,Snack,10.2,19.1,603,6.0,E220,"flaxseed, ginger, corn syrup, peanuts, honey",Healthy,51,Moderate
8909880936107,BrownBread Slice,Breakfast,3.2,3.6,268,6.4,E211,"green gram, refined oil, jaggery, whey protein",Healthy,91,Healthy
8908642037217,Paper Boat Jaljeera,Beverage,60.8,1.5,64,4.5,E296,"cumin, whole grain, clove, maltodextrin, vitamin",Healthy,27,Unhealthy
8908631317468,Bingo Tedhe Medhe,Snack,0.0,12.2,397,2.6,E100,"salt, corn syrup, hing, black pepper, jaggery, artificial flavor, palm oil, tamarind",Unhealthy,66,Moderate
8909038178769,Amul Toned Milk,Beverage,0.0,0.0,132,0.0,E330,"glucose, invert sugar, refined oil, salt, fiber",Unhealthy,85,Healthy
8904550580416,Lays Classic Salted,Snack,23.6,10.3,80,8.1,E120,"trans fat, barley, artificial flavor, oats, hing, whey protein",Healthy,74,Moderate
8905810749019,Parle-G Biscuits,Snack,10.1,21.1,397,10.6,E330,"sugar, millets, coriander, preservative, peanuts",Unhealthy,63,Moderate
8900668601938,Kurkure Masala Munch,Snack,2.2,19.7,406,9.2,E296,"invert sugar, millets, vitamin, cardamom, flaxseed, clove, garlic",Healthy,79,Moderate
8907218611184,Maggi Masala Noodles,Snack,4.4,20.6,230,6.4,E110,"tamarind, clove, maltodextrin, refined oil, almonds",Unhealthy,66,Moderate
8907375034745,Oreo Vanilla,Snack,19.3,22.5,611,6.9,E200,"invert sugar, honey, brown rice, fructose, maltodextrin, flaxseed, refined oil",Unhealthy,30,Unhealthy
8902138918345,Britannia Marie Gold,Snack,22.9,22.8,225,8.9,None,"fiber, walnuts, coriander, clove, jaggery, hing, invert sugar, chia",Healthy,61,Moderate
8906635727083,SodaPop Drink,Beverage,41.5,2.2,144,4.9,E296,"vitamin, fiber, maltodextrin, cumin, quinoa",Healthy,48,Unhealthy
8907848219838,Baked Veggie Chips,Snack,18.6,14.4,667,6.3,None,"chia, flaxseed, green gram, emulsifier, quinoa",Healthy,47,Unhealthy
8905902225416,Granola Delight,Breakfast,15.7,5.9,398,9.2,E202,"hing, garlic, fructose, flaxseed, protein, quinoa, vitamin, artificial color",Healthy,75,Moderate
8909316171512,PowerBite Protein Bar,Snack,6.5,5.0,332,2.1,E120,"oats, ginger, salt, glucose, black pepper, ragi, cardamom",Unhealthy,66,Moderate
8900905457871,BrownBread Slice,Breakfast,0.0,7.9,196,8.4,E220,"clove, refined oil, natural, vitamin, ragi",Healthy,100,Healthy
8900149538130,Amul Toned Milk,Beverage,44.1,0.1,85,2.6,E202,"coriander, chia, emulsifier, vitamin, maltodextrin",Healthy,44,Unhealthy
8904161346488,Bournvita Health Drink,Beverage,98.6,1.8,138,0.7,E200,"black pepper, ginger, millets, jaggery, refined oil, cardamom",Unhealthy,0,Unhealthy
8907225051361,Bingo Tedhe Medhe,Snack,2.7,22.0,368,3.3,E202,"trans fat, walnuts",Unhealthy,55,Moderate
8901774584645,Bingo Tedhe Medhe,Snack,8.1,9.6,422,8.9,E220,"natural, trans fat, corn syrup, maltodextrin, clove, jaggery, stabilizer",Unhealthy,72,Moderate
8906036943635,EnergyPlus Drink,Beverage,46.2,1.6,146,18.4,E102,"coriander, corn syrup, quinoa, hing, trans fat, flaxseed, whey protein, emulsifier, barley",Healthy,72,Moderate
8901560021345,SodaPop Drink,Beverage,25.0,3.0,98,3.2,E202,"whole grain, jaggery, maltodextrin, almonds, brown rice, garlic, artificial color, vitamin",Healthy,67,Moderate
8900055695001,Granola Delight,Breakfast,21.8,8.1,283,7.1,E100,"ginger, refined oil, oats, clove, quinoa, fructose, honey",Healthy,66,Moderate
8909628178387,Amul Toned Milk,Beverage,64.3,0.0,123,6.7,E100,"fructose, quinoa, flaxseed, peanuts",Healthy,26,Unhealthy
8900279568417,Too Yumm Multigrain Chips,Snack,0.0,20.5,591,2.2,E202,"peanuts, honey, emulsifier, maltodextrin, jaggery, walnuts, invert sugar",Healthy,55,Moderate
8904783805429,Tropicana Orange,Beverage,50.8,0.0,181,2.1,E211,"invert sugar, vitamin, protein, refined oil, artificial color, brown rice",Healthy,27,Unhealthy
8908096170261,Soy Protein Drink,Beverage,47.8,0.0,123,3.4,E200,"quinoa, honey, artificial color, stabilizer, cardamom, green gram, preservative, vitamin",Unhealthy,31,Unhealthy
8902160616690,Too Yumm Multigrain Chips,Snack,14.6,6.6,381,1.0,E110,"tamarind, corn syrup, garlic, stabilizer, ragi",Unhealthy,46,Unhealthy
8905368499202,Kurkure Masala Munch,Snack,2.4,32.4,118,1.6,E102,"black pepper, chia, jaggery, vitamin, tamarind, palm oil",Healthy,59,Moderate
8906004127529,Paper Boat Aam Panna,Beverage,49.7,0.5,95,0.0,E330,"refined oil, cardamom, cumin, corn syrup, natural",Unhealthy,22,Unhealthy
8903327354918,Maggi Masala Noodles,Snack,19.1,19.6,124,6.8,E211,"sugar, preservative, artificial color, glucose, almonds",Unhealthy,54,Moderate
8908631405197,Britannia Marie Gold,Snack,0.0,5.0,570,10.4,E100,"palm oil, emulsifier, garlic, peanuts, salt, walnuts, artificial color",Unhealthy,83,Healthy
8908149435745,Kellogg's Muesli,Breakfast,15.1,5.1,384,6.4,E110,"protein, palm oil, trans fat, green gram, refined oil, turmeric",Unhealthy,60,Moderate
8903729558472,PowerBite Protein Bar,Snack,20.1,26.4,499,4.5,E120,"barley, flaxseed, turmeric, oats, almonds, vitamin, maltodextrin, black pepper",Healthy,33,Unhealthy
8901519763938,Amul Lassi,Beverage,17.6,2.0,75,9.7,E330,"peanuts, almonds, palm oil, fructose, corn syrup, barley",Unhealthy,86,Healthy
8901881013786,Soy Protein Drink,Beverage,73.2,2.3,109,0.0,E220,"artificial color, artificial flavor, emulsifier, corn syrup, ragi, invert sugar",Unhealthy,0,Unhealthy
8908898821471,Mother Dairy Dahi,Beverage,30.6,1.8,34,12.2,E211,"brown rice, millets, clove, trans fat, whey protein, whole grain",Healthy,83,Healthy
8907608591982,SodaPop Drink,Beverage,42.9,0.0,11,2.2,E110,"emulsifier, sugar, almonds, tamarind, ragi, stabilizer, protein",Unhealthy,38,Unhealthy
8904437565006,Amul Lassi,Beverage,53.7,1.4,225,1.0,E102,"peanuts, fiber, clove, whey protein, natural",Healthy,17,Unhealthy
8901774626040,Too Yumm Multigrain Chips,Snack,4.0,14.3,774,2.3,E102,"tamarind, emulsifier, trans fat, quinoa, artificial color, chia, black pepper, fructose",Unhealthy,36,Unhealthy
8907501280660,Soy Protein Drink,Beverage,56.2,1.4,44,0.8,None,"ginger, whey protein, coriander, ragi, natural, maltodextrin, cardamom",Unhealthy,21,Unhealthy
8907084294820,Bingo Tedhe Medhe,Snack,19.3,14.9,317,2.3,E330,"vitamin, sugar, refined oil, protein",Unhealthy,41,Unhealthy
8904486642751,Parle-G Biscuits,Snack,16.7,22.6,458,1.0,E296,"ragi, protein, natural, brown rice, flaxseed",Healthy,35,Unhealthy
